_id,name,star,comment
658b6cef9c26e6e0465cd485,조마루 감자탕,3.5,재혼을 받아드리기 위해 달로 간다
658b6cef9c26e6e0465cd487,DADA,3.5,중추절 월병 음력 달 주제가 신선\n디즈니 픽사 뺨치는 고퀄 애니메이션\n주인공 페이페이 말고는 전부 넘나 귀엽깜찍 ㅠㅠ\n페이페이 죽다 살아났을 때 강아지 친구 기뻐 소리 지르는거에서 나 완전 녹음
658b6cef9c26e6e0465cd489,JAM,1.0,왜 중국 자본 들어간 애니메이션은 재미가 없냐
658b6cef9c26e6e0465cd48b,전효원,2.5,"주인공이 모험을 떠나는 과정엔 방해물처럼 달라붙는 무언가가 항상 등장하며\n모험의 끝은 ""우리는 모두 행복합니다. 방해물은 결국 큰 교훈을 주었습니다."" 로 마무리된다.\n이것도 그런 영화이다.\n뻔해서 지루하기도 익숙해서 재밌기도 한 그런 영화."
658b6cef9c26e6e0465cd48d,뵹뵹,3.0,나름 퀄은 좋은데 중국 합작이어서 그런지 특유의 난해함과 개연성 없는 깝툭튀 때문에 몰입이 되지 않았음. 짱구 닮은 남자애 명랑하고 귀엽네.
658b6cef9c26e6e0465cd48f,김상윤,3.5,별로 없는 중국 문화 중 있는데로 긁어모야 중국 만의 느낌과 이를 받쳐주는 디즈니 느낌의 영상을 담았다 색감과 중간중간 나오는 음악은 다채롭고 영화의 내용을 흐리지 않아서 좋았다
658b6cef9c26e6e0465cd491,권일도,2.0,보편적 감동코드. 참 형편 좋은 스토리 진행
658b6cef9c26e6e0465cd493,장인수,2.5,"디즈니 스타일의 음악은 좋지만 새롭지 않고, 자랑하듯 나열되는 그래픽은 새롭지만 지나치다."
658b6cef9c26e6e0465cd495,노엘,2.5,페이페이 - 항아가 울 때 흐르는 눈물이 우주 먼지가 되는거죠
658b6cef9c26e6e0465cd497,페앙기인,2.5,때깔좋은개살구....
658b6cef9c26e6e0465cd499,지루한건못참아,3.0,"첨에아빠랑새엄마동생개싫었는데...\n나중갈수록 넘슬퍼,,,😭💦💦💦💦💦 따뜻한갬성"
658b6cef9c26e6e0465cd49b,조성윤,2.0,달에 가면 항아의 엑스트라오디너리한 무대를 볼 수 있을까?
658b6cef9c26e6e0465cd49d,에체스,2.5,‘떠나간 사람을 기억하며 지금 함께 하는 사람들과 사랑하며 살아가기’\n.\n디즈니 스타일에 노래와 감성을 가진 따뜻한 가족이야기. 달에서의 장면과 캐릭터 디자인은 아쉬운 부분으로 남는다
658b6cef9c26e6e0465cd49f,조재규,2.0,상상력은 자극 되지 않고 어이없는 헛웃음만..
658b6cef9c26e6e0465cd4a1,마술빗자루,3.0,사랑하는 이와의 이별과 새로운 사람들과의 사랑에 대해 참 따뜻하게 그려냈다..
658b6cef9c26e6e0465cd4a3,JCKR,2.5,오버 더 문ㆍ25
658b6cef9c26e6e0465cd4a5,정다경,2.0,연계성을 못찾겠음
658b6cef9c26e6e0465cd4a7,김평식,0.5,"공산당이 만든 전형적인 공산품. C팝 자랑하려고 한 컷, 당나라 자랑하려 한 컷, 중국 우주 사업 자랑 한 컷... 이 따위로 얼기설기 쑤셔넣으면 전 세계 대다수는 중국판 비정상회담을 보는 기분일 뿐이다.\n\n결론은 다시 떠올리고 싶지도 않은 흉물 그 자체."
658b6cef9c26e6e0465cd4a9,lowfunk,1.5,저에게 순수함은 이제 없나봐요\n지루해서 못보겠음 10분 보다 멈추고 또 보다가 20분째에 나옴
658b6cef9c26e6e0465cd4ab,이구미,1.5,초등학생이 자기부상열차 만드는 영화
658b6cf09c26e6e0465cd4ad,Better,2.5,번지때문에 켰고 번지때문에 끝까지 보았다\n-토끼반려인만족도최고
658b6cf09c26e6e0465cd4af,cinne_street,1.5,애니메이션계의 끔찍한 혼종\n혼자였으면 진작 껐지만 친구랑 맥주마시면서 보니까 개웃김
658b6cf09c26e6e0465cd4b1,pberry_movie,2.5,"관계를 형성하는데 단 한번의 모험이 전부라고 생각하는 것이 아쉽다. 조금 더 노력하고, 멋스럽지 않더라도 차근차근 밟아가는 과정을 그려냈으면 좋겠다. 특히, 그걸 겪는 대상이 어린이라면."
658b6cf09c26e6e0465cd4b3,고니,1.5,노래도 짭스럽고 저 토끼들도 디즈니 짭스럽고 스카프에 그려진 민화도 짭스럽고.. 그저 중국 감성
658b6cf09c26e6e0465cd4b5,ED,2.5,"중국 돈 ㅈㄴ 많구나... 그림도 좋고 노래는 디즈니 느낌나게 잘 만들었다\n\n내용은 그냥 그럼...  클리셰 때려넣고 예상 가능한 무난한 전개~.~ 양놈들이 만드는 미디어에 나오는 눈 쭉 째지고 보라색 브릿지 한 동양인 안 보니까 속이 다 시원함~~~~\n근데 그게 끝인 듯. 동북공정, 하나의 중국 만든다고 소수민족, 홍콩 사람들 인종청소 중인 분들이 사랑의 힘,,💗 과거는 잊고 앞으로 나아가!😘💫💖 하는 게 너무 소름 돋고 가증스럽지 않나요?\n\n영화에서 보여주는 게 세계에 비춰지고싶은 중국의 모습인 것 같은데ㅋㅋㅋ (전통과 과학기술의 조화, 신비로운 전설, 케이팝을 따라 가고싶은 씨팝, 탁구 등) 예 뭐... 열심히 하십쇼\n\n+근데 아빠 너무 딸에 대한 배려가 없는 거 아냐? 끽해봐야 중딩인 딸한테 곧 재혼 할 여친 준비도 없이 냅다 보여주면 당연히 거부하지; 생각이란 걸 하쇼"
658b6cf09c26e6e0465cd4b7,홍수민,3.0,캐릭터들이 너무 매력이 없어서 아쉬웠다.
658b6cf09c26e6e0465cd4b9,BONGJA,3.0,같은 아픔을 지닌 사람들이 서로를 위로해줄 수 있다면.
658b6cf09c26e6e0465cd4bb,맵싹이,3.0,중국을 거부하기엔 너무많은 돈이었다
658b6cf09c26e6e0465cd4bd,후라이드치킨,2.5,예쁜 영상에 비해 큰 매력이 없었다.\n일단 중국의 달의설화를 모르니. . .
658b6cf09c26e6e0465cd4bf,엄태석,3.0,
658b6cf09c26e6e0465cd4c1,김재민,2.0,"예쁜 영상, 나쁘지 않은 노래, 안 끌리는 세계관, 하나도 매력 없는 캐릭터, 설득력 떨어지는 주제.\n감독과 제작은 미국이고 배경, 소재, 등장인물은 중국인데 케이팝 스타일 공연을 하는 걸 보니 기분이 떨떠름하다.\n딱히 봐야 할 이유는 없는데 볼 거면 한국어 더빙판로 보는 걸 추천한다."
658b6cf09c26e6e0465cd4c3,정찬규,2.5,장면 각각의 연출들은 좋지만 타겟 연령대가 좀 낮게 잡혀 있다는 느낌. 그리고 스토리텔링 면에서 개연성이 부족하고 이야기 자체의 설득력이 부족하며 이야기가 툭툭 끊겨있다.
658b6cf09c26e6e0465cd4c5,JIRYUN,3.0,디즈니스러운 성에 삼각형 눈을 한 중국소녀..\n모르고 보다가 중국애들 너무 심하게 배낀다.. 라고 생각했지 뭐야..
658b6cf09c26e6e0465cd4c7,엘이와이,2.5,201026
658b6cf09c26e6e0465cd4c9,도헌킴,2.5,평범
658b6cf09c26e6e0465cd4cb,김영롱,3.0,"아픈 곳을 어루만지는, 할미 손이 약손이다\n.\n중국 소재라 그런지 왠지 짭 같은 느낌...\n.\n예전에 중국 영화를 보면서는 그런생각 안했는데, 이제는 약간 거부감이 드는 걸보니 반중감정이 강해졌는지도 모르겠다"
658b6cf09c26e6e0465cd4cd,잔인한詩,3.0,애니 전문 감독의 첫 장편 애니이다\n영화의 배경과 인물은 중국 현대인데\n정서는 무척 미국적이다\n미국판 뮬란이라고나 할까..\n\n어쨌든\n사랑하는 엄마를 잃은 소녀\n사랑하는 연인을 잃은 여인\n각각 되찾고 싶지만\n여의치 않다\n\n결국엔 과거는 뒤로하고\n주위에 있는 이들에게서\n새로운 사랑을\n더 큰 사랑을\n시작해야 한다는 주제다\n\n소녀는 새엄마와 그에 딸린 남자 동생을 맞아들이고\n달의 여신은 연인을 잊고\n주위에 있는 자신의 신하들의 사랑을 깨닫고\n\n비록 완전하지 않지만..\n그렇게\n그렇게\n삶은 지속된다는\n아니.. 삶은 그렇게 흘러갈 수밖에 없단 얘기다\n***\n영화적 기법으로서 너무 미국적이라\n거부감이 들고\n등장 인물들의 모습이 어데서 많이 본 거라\n식상하다\n설정도 반응도 전개도\n식상하다\n\n3 / 5
